id,_price,type,_bedrooms,_bathrooms,lat,lng,_time_to_work_seconds_transit,_time_to_work_seconds_walking,cluster,_d_code
284,315475.0434877708,APARTMENTS,2,2,53.35906720859636,-6.303733176384842,2255,3471,5,D8
285,721564.0308310054,HOUSE,4,2,53.37473427177081,-6.301476053416572,2086,4253,5,D8
286,821286.0374209969,HOUSE,5,1,53.37011751988853,-6.297522626523078,2782,2711,5,D8
287,333543.35394116014,HOUSE,2,1,53.36490967295472,-6.276180148746503,2873,4746,5,D8
288,316584.08451522386,HOUSE,2,1,53.354144408002995,-6.291001248762139,1963,4191,5,D8
289,524955.5068667546,HOUSE,3,1,53.35391408518765,-6.291590016430277,1932,4331,5,D8
290,433170.9518017053,HOUSE,3,1,53.36878701893476,-6.288729173732896,2042,5318,5,D8
291,445191.2810613414,HOUSE,3,1,53.36165535969848,-6.298514670268988,2481,3116,5,D8
292,287190.525288523,HOUSE,2,1,53.35449667453258,-6.30201691578556,2196,4010,5,D8
293,177220.52431801218,HOUSE,1,1,53.35972570822971,-6.287351951294906,1940,2501,5,D8
294,164553.04267904587,HOUSE,1,1,53.354538015248984,-6.284855181916488,2028,4558,5,D8
295,363604.7957003947,HOUSE,2,1,53.35375385951883,-6.2842032804356,2508,4031,5,D8
296,146568.40788705953,HOUSE,1,2,53.35895527392149,-6.281575867150698,2690,4502,5,D8
297,292868.63103798934,APARTMENTS,2,1,53.358601060236396,-6.281358495317997,2131,3577,5,D8
298,287667.0826764616,HOUSE,2,2,53.37118663646312,-6.278986681920717,2402,3916,5,D8
299,155175.72959388577,HOUSE,1,3,53.37666685236351,-6.214181052280022,2803,4420,6,D05
300,748868.3211254062,HOUSE,4,2,53.36024400035456,-6.212166152264478,2802,4519,6,D05
301,147843.30148165836,HOUSE,1,1,53.37713227178138,-6.210804145532911,2272,3493,6,D05
302,464044.983244637,HOUSE,3,1,53.3745040731869,-6.210932103140386,2764,4615,6,D05
303,476015.59570259636,HOUSE,3,1,53.37559818308957,-6.212600146213017,2467,4529,6,D05
304,164128.7173058843,HOUSE,1,1,53.36031642733756,-6.214559077151012,2187,4405,6,D05
305,315071.0872811966,APARTMENTS,2,2,53.36257440686567,-6.215340740520227,2550,5094,6,D05
306,354384.46476275387,HOUSE,2,1,53.38097027218086,-6.217406181311247,2592,4384,6,D05
307,187360.41131910984,HOUSE,1,1,53.3694879057226,-6.224655913384235,2815,4340,6,D05
308,288346.8212109166,HOUSE,2,1,53.376112681908026,-6.215257986057481,2982,3963,6,D05
309,159331.8263070211,HOUSE,1,1,53.36880529578755,-6.220146085494467,2530,5698,6,D05
310,554149.4737819416,HOUSE,3,1,53.36049326304332,-6.214242843855215,2311,4477,6,D05
311,174751.2858354993,APARTMENTS,1,2,53.371410592464805,-6.231946011593787,2333,4803,6,D05
312,637656.0387537524,HOUSE,4,2,53.36488371628801,-6.213017766493212,2245,4666,6,D05
313,170874.98033237635,HOUSE,1,2,53.36108059065521,-6.218967285117799,3294,4322,6,D05
314,322645.526312654,HOUSE,2,1,53.37940705194271,-6.217893041166541,2210,4459,6,D05
315,304064.7019300038,HOUSE,2,2,53.37923187939802,-6.221647172146436,2449,3377,6,D05
316,470957.340093315,HOUSE,3,1,53.3673721485091,-6.215071128568853,2504,4257,6,D05
317,560530.8881474977,HOUSE,3,2,53.366715542689604,-6.216353853366915,1897,4136,6,D05
318,486691.0699314771,HOUSE,3,1,53.3637752707605,-6.2159040474513105,2309,4608,6,D05
319,299448.80386191676,HOUSE,2,2,53.37630684746581,-6.215305878277326,2448,4364,6,D05
320,176969.03463024966,HOUSE,1,2,53.37711727026821,-6.212049594916648,2293,4275,6,D05
321,184168.03030280198,HOUSE,1,2,53.371936990074815,-6.222289071197435,2594,3889,6,D05
322,824828.6387854386,HOUSE,5,1,53.363794701628464,-6.211784157776276,2907,4762,6,D05
323,449293.1826840425,APARTMENTS,3,2,53.378006305935976,-6.2104428289457445,2692,5516,6,D05
324,176586.8301349532,APARTMENTS,1,1,53.37089314419668,-6.218021543742,2492,4222,6,D05
325,177660.40336460405,HOUSE,1,2,53.379794709348914,-6.2225637001184895,2513,4027,6,D05
326,499417.10643449705,HOUSE,3,1,53.36966595075955,-6.224584126245996,2810,4073,6,D05
327,562464.3797565488,HOUSE,3,2,53.373339880882774,-6.2284180800205196,2903,4285,6,D05
328,319907.5837230707,HOUSE,2,1,53.36838942160556,-6.227986350141273,2832,5009,6,D05
329,516298.52561788145,HOUSE,3,2,53.36867910291889,-6.221465501111795,2816,4949,6,D05
330,487072.700121009,HOUSE,3,1,53.3657236626845,-6.211504034541243,2687,4080,6,D05
331,309520.4894315963,HOUSE,2,2,53.36357201867165,-6.2209453401873525,2748,5463,6,D05
332,337273.2102403763,HOUSE,2,1,53.362177854041654,-6.211493832433477,2945,5082,6,D05
333,750358.6956219038,HOUSE,4,1,53.37594814961548,-6.212419119174624,2639,4384,6,D05
334,158939.09874094868,HOUSE,1,1,53.3680062036268,-6.213340663938987,2737,4108,6,D05
335,315771.28885083646,APARTMENTS,2,2,53.36784270147771,-6.215061665274303,3119,5808,6,D05
336,314816.2188644662,HOUSE,2,1,53.374540296989295,-6.224859762310568,2700,5382,6,D05
337,151527.65717830893,APARTMENTS,1,2,53.37606644334262,-6.212877053244164,2042,4062,6,D05
338,588039.0281464823,HOUSE,4,1,53.377257494727004,-6.210814231125147,2380,5236,6,D05
339,345908.84078742436,APARTMENTS,2,1,53.37890882213168,-6.214923791995043,2808,4521,6,D05
340,340541.60381358245,APARTMENTS,2,1,53.380552246553954,-6.215483412895721,2714,3858,6,D05
341,732804.9445112792,HOUSE,4,3,53.373000437734376,-6.21850684447258,2246,5140,6,D05
342,183432.77236188127,HOUSE,1,1,53.37731327838758,-6.207110706353409,2040,4287,6,D05
343,158085.72198887105,HOUSE,1,2,53.37216665138272,-6.21916573038438,1984,5512,6,D05
344,176668.10878785353,APARTMENTS,1,2,53.37779597903987,-6.209775526195838,2768,4544,6,D05
345,322850.13663719525,HOUSE,2,1,53.37140382585056,-6.212333523212033,2454,4405,6,D05
346,639227.6638447208,HOUSE,4,3,53.3764923596632,-6.219190689756612,2419,4341,6,D05
347,376589.7347407521,HOUSE,2,1,53.37464686442988,-6.2278656871080535,2732,5169,6,D05
348,738312.3355983864,HOUSE,4,4,53.382098322905804,-6.221898867704042,2577,5171,6,D05
349,165983.30647051515,HOUSE,1,1,53.382963927210696,-6.224472760288557,2739,4327,6,D05
350,552115.8214861816,HOUSE,3,2,53.370111849034835,-6.231266086112139,2350,5531,6,D05
351,485915.20907688554,HOUSE,3,1,53.36838356225029,-6.22684902381683,2273,4237,6,D05
352,488096.6749778613,HOUSE,3,1,53.361286109225205,-6.2233401192954165,2918,4401,6,D05
353,145332.33415547974,HOUSE,1,1,53.362903158434186,-6.220842511152261,2503,4928,6,D05
354,452421.93343725475,HOUSE,3,2,53.363194144097776,-6.221904670272377,2189,4951,6,D05
355,278164.7319216008,HOUSE,2,2,53.38686867823555,-6.3637600930292555,2997,7879,7,D11
356,312521.8684823769,HOUSE,2,3,53.390887608540524,-6.3605404427719945,2955,7560,7,D11
357,273543.74286618346,HOUSE,2,1,53.38456689186937,-6.375023406840367,4107,7210,7,D11
358,481840.4573628956,HOUSE,3,1,53.3906722424898,-6.371271847490915,3698,8087,7,D11
359,264330.89734381455,APARTMENTS,2,2,53.380749738643814,-6.374880665883268,3587,8545,7,D11
360,463360.4349886544,HOUSE,3,1,53.39143959934937,-6.362359460842208,3308,7405,7,D11
361,375198.53092291876,APARTMENTS,3,5,53.38764898767213,-6.388063166031338,2837,8101,7,D11
362,547129.7468091137,HOUSE,4,1,53.39661407206083,-6.369821376475259,3362,6824,7,D11
363,390478.0696155524,HOUSE,3,1,53.39443372283711,-6.359727226360122,3659,8603,7,D11
364,368384.9433174997,HOUSE,3,2,53.3923723803716,-6.38589730438067,3437,8387,7,D11
365,481362.29176250595,HOUSE,3,1,53.39586625997588,-6.375813933887095,2588,8559,7,D11
366,791726.2230009432,HOUSE,5,1,53.37219944465085,-6.379000369987203,3325,8234,7,D11
367,123401.68643227615,HOUSE,1,3,53.38058804735684,-6.381196545365048,3055,7656,7,D11
368,617563.4487102451,APARTMENTS,4,1,53.38654658109509,-6.364839638611089,3990,8773,7,D11
369,461669.3540404138,APARTMENTS,3,2,53.3798235659281,-6.386987650759592,3299,8964,7,D11
370,644929.8671348157,HOUSE,4,1,53.3751359800571,-6.3780062561914015,3762,9267,7,D11
371,405871.9634392017,APARTMENTS,3,2,53.392674556794255,-6.384555253705063,3144,7488,7,D11
372,441204.02665732906,APARTMENTS,3,1,53.387884525558604,-6.3687387777636015,3558,7281,7,D11
373,481704.9471481864,HOUSE,3,2,53.382564857584484,-6.383755070851666,2829,8447,7,D11
374,316597.11876997596,APARTMENTS,2,3,53.38142447322063,-6.386994638465728,3852,7501,7,D11
375,416684.31077035633,HOUSE,3,2,53.38329186307739,-6.372945377934315,3397,8115,7,D11
376,734316.6651624334,HOUSE,5,1,53.38327221269346,-6.382459612318585,2775,8165,7,D11
377,392123.218729496,HOUSE,3,1,53.384833075706986,-6.371384778277802,3024,7086,7,D11
378,424257.11716923316,HOUSE,3,2,53.372378670200895,-6.382237136677309,3168,8170,7,D11
379,545530.9462383778,HOUSE,4,1,53.39286727528641,-6.377026171852379,4754,8383,7,D11
380,247822.301027565,HOUSE,2,1,53.3795531587629,-6.38671069460578,3266,9085,7,D11
381,393530.879851131,HOUSE,3,3,53.39060981553395,-6.380718105771879,3537,8284,7,D11
382,424455.6318974107,APARTMENTS,3,1,53.39539509939249,-6.370268703246018,3165,9509,7,D11
383,478624.76296786795,HOUSE,3,1,53.3801221158833,-6.370139090394324,3463,8193,7,D11
384,582199.5651083504,HOUSE,4,1,53.39240119058934,-6.36614626532929,3793,8849,7,D11
385,255008.26536460253,APARTMENTS,2,1,53.395254927548415,-6.371114058191904,3576,8711,7,D11
386,309914.1109782011,HOUSE,2,1,53.37651582477383,-6.383857985973767,3984,9273,7,D11
387,122583.28262238397,APARTMENTS,1,2,53.38230403142147,-6.387994407785119,2995,7028,7,D11
388,391728.6988484848,HOUSE,3,2,53.38723024775128,-6.384196950453518,3071,7839,7,D11
389,380713.36451387085,HOUSE,3,1,53.38555133773368,-6.390801314670692,3384,7122,7,D11
390,149495.1025154725,APARTMENTS,1,1,53.38724353663679,-6.3908100612359044,3220,7972,7,D11
391,431296.090046908,HOUSE,3,3,53.38445347770111,-6.381145347947284,2746,8786,7,D11
392,472429.9698621757,APARTMENTS,3,1,53.38426036377856,-6.38227306481274,3543,8603,7,D11
393,435316.19068685995,APARTMENTS,3,1,53.374586552745924,-6.382679007696223,3015,8009,7,D11
394,308710.5205537686,HOUSE,2,3,53.37676545314773,-6.379960950897586,3163,8497,7,D11
395,389425.3897897025,HOUSE,3,1,53.377777584794224,-6.365872278067815,3785,7987,7,D11
396,452194.9821678626,HOUSE,3,1,53.37764649409271,-6.374146985091371,3423,8369,7,D11
397,366930.2790627924,HOUSE,3,3,53.373825862054375,-6.378782060898355,3405,7704,7,D11
398,128715.09733802562,HOUSE,1,1,53.372490885293566,-6.379850390173256,3743,7883,7,D11
399,158357.89235593553,HOUSE,1,3,53.373269554700585,-6.381287561628665,3069,8723,7,D11
400,235009.96606364485,HOUSE,2,1,53.563216947225946,-6.218429322649238,5275,25110,8,Unknown
401,96766.2604503713,APARTMENTS,1,1,53.57904343527302,-6.225286911057639,6150,26352,8,Unknown
402,214291.66039818656,HOUSE,2,1,53.60293957818023,-6.193468681553706,5691,25670,8,Unknown
403,281831.1726717096,HOUSE,3,1,53.56039909075167,-6.191937998587764,6702,25811,8,Unknown
404,208752.37470626237,HOUSE,2,1,53.60673388349386,-6.229284517341677,6514,27878,8,Unknown
405,195627.7352356747,HOUSE,2,3,53.5782576459279,-6.225490058910546,5771,26332,8,Unknown
406,314562.02219062584,APARTMENTS,3,2,53.59026977553326,-6.228420839869151,6634,25011,8,Unknown
407,193317.60334491386,HOUSE,2,1,53.56688083111752,-6.202061178854464,6793,25275,8,Unknown
408,223025.77711802005,HOUSE,2,1,53.58372468536654,-6.207360785212548,5533,25376,8,Unknown
409,321267.08257675415,HOUSE,3,1,53.611672269788414,-6.211031522937292,6196,27007,8,Unknown
410,218704.2754087922,HOUSE,2,2,53.60803062257353,-6.212801021555056,7030,25557,8,Unknown
411,239379.60717409718,HOUSE,2,2,53.602922594154805,-6.194943128529044,5060,24457,8,Unknown
412,356427.0908848243,HOUSE,3,1,53.60725610103583,-6.207239743597549,6264,25912,8,Unknown
413,319395.3961468599,HOUSE,3,2,53.61014320921325,-6.198949987630131,5929,24772,8,Unknown
414,326067.7902541957,APARTMENTS,3,3,53.602414857589,-6.198933327264205,5559,26002,8,Unknown
415,239688.0908055572,APARTMENTS,2,1,53.6063089399432,-6.213035214547795,5406,23842,8,Unknown
416,270679.9332522057,HOUSE,3,2,53.599060497477794,-6.200548108514676,5649,25576,8,Unknown
417,299881.3707061449,HOUSE,3,2,53.60931684228965,-6.20842171975924,6282,26738,8,Unknown
418,278550.2946591625,HOUSE,3,2,53.60223314418256,-6.192607668658457,5068,25475,8,Unknown
419,442182.36103953107,APARTMENTS,4,2,53.60889058741672,-6.19815158077709,6350,24522,8,Unknown
420,199324.04053885478,APARTMENTS,2,1,53.59354075184564,-6.196839558590586,6564,25822,8,Unknown
421,103362.21747795434,HOUSE,1,2,53.595401811825695,-6.189428148595656,5923,24702,8,Unknown
422,98864.96259051467,HOUSE,1,1,53.59251440895372,-6.191103221526176,5581,24999,8,Unknown
423,341127.83211851236,HOUSE,3,2,53.59074411272711,-6.188885821877877,5818,25937,8,Unknown
424,278973.6768718837,HOUSE,3,1,53.59557193041538,-6.194695705265285,6535,26925,8,Unknown
425,584404.5254995332,HOUSE,5,1,53.509322025757285,-6.248628167303147,11055,18839,9,Unknown
426,435923.3865826192,HOUSE,4,2,53.52976034355166,-6.254396079919166,7172,19318,9,Unknown
427,491541.4248792661,HOUSE,4,3,53.52193223421536,-6.270067583310548,6285,20030,9,Unknown
428,522885.38618808007,HOUSE,4,3,53.53590225901711,-6.258057792548329,6122,18369,9,Unknown
429,430201.4517770671,HOUSE,4,1,53.53790887604154,-6.246628963337448,3993,18775,9,Unknown
430,476746.9640386462,HOUSE,4,3,53.53571835921121,-6.26083069045121,5069,18506,9,Unknown
431,502476.5428400906,APARTMENTS,4,1,53.38567807144874,-6.452094231944437,3776,11893,10,D15
432,301615.1441557047,HOUSE,3,2,53.39291748679073,-6.439085291035162,4363,12175,10,D15
433,502997.2630632359,HOUSE,4,3,53.39655820100466,-6.431649531261072,4062,12308,10,D15
434,213483.048045768,HOUSE,2,1,53.393526253332944,-6.439956374637839,4214,12443,10,D15
435,443271.6251750033,HOUSE,4,2,53.375155040044554,-6.440700928535642,4303,10942,10,D15
436,309530.9944033844,HOUSE,3,1,53.38293409094183,-6.44926621133921,4213,11377,10,D15
437,115436.1598478171,HOUSE,1,1,53.396782259193394,-6.441049985616011,3956,12210,10,D15
438,613175.1463637083,HOUSE,6,2,53.406300329978464,-6.429834285406736,4564,12284,10,D15
439,412134.1292764019,APARTMENTS,4,2,53.386197856143,-6.431612999469152,4831,11882,10,D15
440,248440.6080773662,HOUSE,2,2,53.39202317543728,-6.441575625737746,4118,11140,10,D15
441,353016.48157247435,HOUSE,3,2,53.38304595352137,-6.429179447710989,3551,12446,10,D15
442,406026.27812853974,HOUSE,4,1,53.41131049330632,-6.446536962361042,4004,11901,10,D15
443,211514.34716234595,APARTMENTS,2,1,53.39331957668198,-6.451160930518336,4113,11668,10,D15
444,206288.32667159836,HOUSE,2,1,53.37773415506756,-6.443577646570225,4250,11656,10,D15
445,383920.9205403151,HOUSE,3,1,53.37974781283431,-6.4406710195474295,4241,12967,10,D15
446,212018.171767449,APARTMENTS,2,1,53.37567161523309,-6.433915493818898,4376,11877,10,D15
447,426015.1435551233,HOUSE,4,3,53.387749887953866,-6.4370910385728815,4064,10967,10,D15
448,334300.67023633095,APARTMENTS,3,1,53.39892522563025,-6.4417564121112925,3789,12181,10,D15
449,204235.52072767835,APARTMENTS,2,1,53.39162509769549,-6.432404254123037,4082,11909,10,D15
450,248964.8013529716,HOUSE,2,1,53.391023796710286,-6.45190398293581,4151,12748,10,D15
451,375485.9982423653,HOUSE,3,4,53.393501883148964,-6.427517471485846,4360,12036,10,D15
452,96995.84458553763,HOUSE,1,2,53.41216396238933,-6.447232931314653,4343,12003,10,D15
453,111152.76347743793,HOUSE,1,2,53.380718566767044,-6.427619982792242,4362,12318,10,D15
454,102005.6191111446,HOUSE,1,1,53.39384320802063,-6.436892004652676,4032,11652,10,D15
455,234133.34034945734,HOUSE,2,2,53.38562051586096,-6.453188184553269,3903,12565,10,D15
456,209840.52731032541,APARTMENTS,2,1,53.39673666772571,-6.431255224616013,4104,11484,10,D15
457,648604.0385479245,HOUSE,6,1,53.39345281777125,-6.42768006261878,4520,12900,10,D15
458,198012.86314770294,APARTMENTS,2,1,53.39186753856651,-6.429976223581273,4134,11595,10,D15
459,367781.8865283873,HOUSE,4,2,53.45848998562826,-6.368566092724293,4843,11990,11,D15
460,346044.4548876843,HOUSE,3,2,53.457060519943596,-6.393312279653347,4762,11891,11,D15
461,329482.6347446439,HOUSE,3,1,53.42092555982759,-6.364685086327166,4845,13215,11,D15
462,189502.89843901293,HOUSE,2,3,53.44234769231544,-6.400628447622001,4606,11691,11,D15
463,459628.86143881775,APARTMENTS,4,2,53.43805057320529,-6.350610756614644,4639,13030,11,D15
464,116673.92609888004,HOUSE,1,3,53.4469285430882,-6.4127276730484235,4378,12536,11,D15
465,231842.7229909232,HOUSE,2,1,53.42747665542532,-6.387895549588023,4463,13252,11,D15
466,184590.24314079207,HOUSE,2,2,53.44219546815923,-6.359449728530936,4586,12824,11,D15
467,277707.24738354166,HOUSE,3,2,53.43032005450519,-6.366910760198229,4392,11348,11,D15
468,514220.3862421783,APARTMENTS,2,1,53.297187179156595,-6.179695938080617,2666,6880,12,Unknown
469,567547.7538308891,HOUSE,2,4,53.30515783370063,-6.164926316696309,2381,5641,12,Unknown
470,587079.0991590559,HOUSE,2,3,53.30906010154204,-6.169778929930037,2484,5450,12,Unknown
471,768249.0390889859,APARTMENTS,3,2,53.298252506859114,-6.167790508278295,2057,5498,12,Unknown
472,1106146.0619462489,HOUSE,4,1,53.306408076852314,-6.166197305454088,2165,7370,12,Unknown
473,735663.4287288042,HOUSE,3,3,53.31311551705186,-6.166408702432876,1923,5140,12,Unknown
474,723651.5839728147,HOUSE,3,1,53.30774495115834,-6.184502226901893,2278,4644,12,Unknown
475,607324.8116278356,HOUSE,2,2,53.2934518186339,-6.173546772044461,2174,5600,12,Unknown
476,1156920.0955639419,HOUSE,4,1,53.30904826126676,-6.175766541140793,2642,5716,12,Unknown
477,635399.6951887714,APARTMENTS,2,1,53.307732437694476,-6.1852103170982335,2313,6094,12,Unknown
478,752191.5148925467,APARTMENTS,3,1,53.3020132329206,-6.170469458755294,1606,5768,12,Unknown
479,1012770.7243204729,APARTMENTS,4,3,53.30922934800017,-6.181735021309899,2615,6126,12,Unknown
480,799374.5731111912,APARTMENTS,3,2,53.31012657719137,-6.181689271582435,2385,5829,12,Unknown
481,1069772.2571074683,HOUSE,4,3,53.296583141052544,-6.167167920592322,2224,5469,12,Unknown
482,301941.59363344125,HOUSE,1,3,53.290389870637625,-6.175966464820024,2532,4422,12,Unknown
483,503612.58164425934,HOUSE,2,1,53.302884078828974,-6.158007006931327,2461,5288,12,Unknown
484,973178.0914253179,HOUSE,4,1,53.30923645169868,-6.1740650610633665,2765,5926,12,Unknown
485,1161011.3783112504,APARTMENTS,4,2,53.29675621085784,-6.1742579452200275,2573,6030,12,Unknown
486,254221.2136223643,HOUSE,1,1,53.29335957542078,-6.177672985118295,2851,4658,12,Unknown
487,1082294.6655966723,HOUSE,4,2,53.303816780681416,-6.181269902972007,2314,4793,12,Unknown
488,845209.7963053244,HOUSE,3,1,53.304378117340526,-6.181724734788944,2049,5435,12,Unknown
489,1099819.5056014888,HOUSE,4,1,53.29469184909669,-6.177400395827003,2787,5300,12,Unknown
490,784896.4564912235,HOUSE,3,1,53.304305446879084,-6.177485774316114,2028,4375,12,Unknown
491,784116.8321024904,HOUSE,3,1,53.299477329023894,-6.177262421495075,2089,6279,12,Unknown
492,524323.1812687016,HOUSE,2,1,53.29651349688984,-6.178330550607235,2785,5649,12,Unknown
493,264438.13456908014,HOUSE,1,1,53.30146317658375,-6.188341087309569,2810,5932,12,Unknown
494,1072537.1845049893,HOUSE,4,3,53.30385018860679,-6.186953097250197,2593,5577,12,Unknown
495,1277266.4326290896,APARTMENTS,4,1,53.29115887906134,-6.182852117827703,2414,5821,12,Unknown
496,1492821.9864272259,HOUSE,5,1,53.29496924618236,-6.166322589168952,2713,6174,12,Unknown
497,1181659.6549130427,HOUSE,4,1,53.298934717685846,-6.176045553424727,2383,5927,12,Unknown
498,908804.5517386615,HOUSE,3,1,53.30489905268347,-6.17371685654386,2206,5833,12,Unknown
499,836126.6947843825,HOUSE,3,2,53.28897663373899,-6.172444428246306,2695,6278,12,Unknown
500,936299.2434859226,HOUSE,3,2,53.312258458849826,-6.180908646716479,3007,5634,12,Unknown
501,506006.48991156236,HOUSE,2,1,53.29493858916362,-6.1834098645316695,1901,6066,12,Unknown
502,1381156.6578555126,HOUSE,5,2,53.29612428036757,-6.18472471527845,2470,5364,12,Unknown
503,764856.0285267445,HOUSE,3,2,53.29753692006873,-6.189456153039454,2417,6380,12,Unknown
504,1398080.5203067958,HOUSE,5,2,53.287652011411296,-6.1780500031465335,2658,5946,12,Unknown
505,266962.5071813505,HOUSE,1,2,53.29030106379319,-6.181291687581658,2458,5583,12,Unknown
506,500500.08203636215,HOUSE,2,2,53.29620522945067,-6.189248076701138,2197,5241,12,Unknown
507,778749.9860337258,HOUSE,3,1,53.29292009250525,-6.168152108013812,2493,5454,12,Unknown
508,893883.4806705476,HOUSE,3,3,53.29233513225489,-6.171340392251222,2566,5638,12,Unknown
509,317920.56176423584,HOUSE,3,2,53.51842461367098,-6.114774774154416,4814,21781,13,Unknown
510,411994.37133849907,HOUSE,4,3,53.51982390206252,-6.094325640790917,4248,22819,13,Unknown
511,257698.4086581216,HOUSE,2,4,53.50867692855637,-6.088838580036376,4658,22445,13,Unknown
